  5.00000   4.44346   1.00000
  5.78947   4.48074   1.00000
  6.57895   4.90485   1.00000
  7.36842   6.69516   1.00000
  8.15789   6.78461   1.00000
  8.94737   8.06682   1.00000
  9.73684   6.36013   1.00000
 10.52632   8.48505   1.00000
 11.31579   8.04386   1.00000
 12.10526   8.74651   1.00000
 12.89474   8.72624   1.00000
 13.68421   8.90281   1.00000
 14.47368  10.25871   1.00000
 15.26316  10.24368   1.00000
 16.05263  10.38528   1.00000
 16.84211   9.31997   1.00000
 17.63158  10.35926   1.00000
 18.42105  10.17765   1.00000
 19.21053  10.51378   1.00000
 20.00000  12.84991   1.00000
